id,seniority,job_title
2359,/,Software developer
2359,/,Software developer
2359,/,Software developer
2360,/,Software developer
2361,/,R&D engineer
2362,/,Software developer
2362,Lead,Developer
2362,/,Programmer analyst
2363,/,Software engineer
2364,/,Programmer analyst
2364,/,Game developer
2364,/,Programmer analyst
2364,Senior,Programmer analyst
2364,/,database developer
2364,Senior,Programmer analyst
2365,/,Consultant
2366,/,Software developer
2367,CEO,CEO
2368,/,Web developer
2369,Senior,Android developer
2369,Senior,Android developer
2370,Founder,(Co-)Founder/Owner/Partner
2370,Manager,Project manager/lead
2370,Director,Tehnical/Managing Director
2370,Founder,(Co-)Founder/Owner/Partner
2371,Senior,Software engineer
2371,/,Software engineer
2371,/,Software engineer
2371,/,network engineer
2371,/,Researcher
2372,Junior,Web developer
2372,/,Mobile developer
2372,/,Android developer
2372,/,Android developer
2372,/,Front-end developer/engineer
2373,/,mobile software engineer
2374,/,iOS developer
2375,Founder,(Co-)Founder/Owner/Partner
2376,/,Engineer
2377,/,Software engineer
2377,CTO,CTO
2377,C-level&Founder,(co)founder & cto/ceo/dev
2377,Team Lead,Team lead
2378,Senior,System engineer
2378,/,System engineer/developer
2378,Staff,Software engineer
2378,/,Freelancer/independent developer
2378,/,System engineer/developer
2378,/,Software engineer
2379,/,Software developer
2379,/,Software developer
2380,/,PHP developer
2381,/,Software engineer
2382,/,iOS developer
2383,/,iOS developer
2384,/,Consultant
2385,Lead ,Programmer
2385,Founder,(Co-)Founder/Owner/Partner
2386,/,Freelancer/independent developer
2386,/,Android developer
2386,/,Android developer
2387,/,R&D engineer
2388,/,Software engineer
2388,/,Software engineer
2389,/,Programmer
2389,/,Software engineer
2389,/,Software developer
2390,/,Web developer
2391,/,Web designer
2391,/,Software engineer
2391,/,application engineer
2391,/,Software developer
2391,/,Web designer
2392,/,Back-end developer
2392,/,Android developer
2393,/,DevOps engineer
2393,/,DevOps engineer
2394,/,C#/C++/SharePoint developer
2395,Lead,Developer
2395,/,Developer
2395,Senior,Developer
2395,Senior,Developer
2395,Lead,Developer
2396,Lead,Software developer
2396,Founder,(Co-)Founder/Owner/Partner
2396,/,Software developer
2397,/,Software engineer
2397,/,Teacher(-assistant)/Trainer
2398,/,Software engineer
2398,/,Software engineer
2398,/,Software engineer
2398,/,Web developer
2398,/,Software engineer
2398,/,Software developer
2398,/,DevOps engineer
2398,/,Freelancer/independent developer
2398,/,Software engineer
2398,/,Software engineer
2398,/,Software engineer
2398,/,Software engineer
2398,/,Software developer
2398,/,Software engineer
2398,/,Software engineer
2399,/,Software developer
2399,/,Developer
2399,/,Programmer analyst
2400,/,Full-stack developer
2400,/,Programmer
2400,/,Android developer
2401,/,Software developer
2402,/,Android developer
2403,/,Programmer
2403,/,Programmer
2403,/,Programmer
2403,/,Programmer
2403,/,Programmer
2403,/,Programmer
2403,/,Programmer
2404,/,Android developer
2404,Senior,Android developer
2405,/,Software engineer
2405,/,Software architect
2406,/,PHP developer
2407,/,Software engineer
2408,/,Software engineer
2408,/,Software engineer
2408,/,Software engineer
2408,/,Software developer
2408,/,Software engineer
2409,/,Software developer
2410,President,President
2410,/,Software engineer
2410,CTO,CTO
2410,/,Software engineer
2410,/,Engineer
2410,/,Software engineer
2411,/,Consultant
2411,Founder,(Co-)Founder/Owner/Partner
2411,Senior,Software developer
2411,/,Software developer
2411,Lead,Software developer
2411,/,Software developer
2412,/,Software engineer
2413,Senior,PHP developer
2414,Lead,Developer
2414,Junior,Web developer
2415,/,Android developer
2415,/,Android developer
2415,/,Android developer
2416,/,Software engineer
2416,/,project engineer
2417,/,Developer
2417,Team Lead,Team lead
2418,/,Website developer
2418,/,Software developer
2418,/,Software architect
2419,/,Software engineer
2420,/,Software developer
2420,/,Software developer
2421,/,Software developer
2421,/,Web developer
2421,/,Web developer
2422,Manager,Software engineering manager
2423,/,iOS developer
2424,/,iOS developer
2425,/,Data scientist
2426,/,Software developer
2426,/,Software developer
2427,/,Programmer analyst
2427,/,Programmer analyst
2428,/,System analyst
2429,/,Software engineer
2429,/,Teacher(-assistant)/Trainer
2430,/,Software engineer
2430,/,Software engineer
2431,Senior,.NET developer
2431,/,.NET developer
2431,/,.NET developer
2431,Senior,.NET developer
2432,/,Technical architect
2432,/,System analyst
2433,Senior,Consultant
2433,Senior,Consultant
2434,/,iOS developer
2434,/,iOS developer
2435,Founder,(Co-)Founder/Owner/Partner
2435,Senior,mobile developer
2435,Lead ,Programmer
2436,/,Software engineer
2436,/,.NET developer
2436,/,Web developer
2436,/,solution developer
2437,Manager,Project manager/lead
2438,/,PHP developer
2438,/,Programmer analyst
2438,/,Front-end developer/engineer
2439,/,Freelancer/independent developer
2439,/,Full-stack developer
2439,/,Web developer
2440,/,Software developer
2440,/,Software developer
2441,Junior,Software developer
2441,/,software specialist
2441,Junior,Software developer
2441,/,software specialist
2441,/,software specialist
2442,/,Software developer
2443,/,mobile software engineer
2443,/,Web developer
2443,Founder,(Co-)Founder/Owner/Partner
2443,/,Android developer
2443,/,mobile software engineer
2444,/,Software engineer
2444,/,Software developer
2445,/,Academic
2445,Lead,Software engineer
2446,/,Software engineer
2446,Senior,Back-end developer
2447,Founder,(Co-)Founder/Owner/Partner
2447,/,Software engineer
2448,/,PHP developer
2448,Founder,(Co-)Founder/Owner/Partner
2448,Lead,Developer
2448,Lead,Developer
2449,Lead,Developer
2449,Manager,development manager
2449,/,Developer
2449,Senior,Software developer
2449,Senior,Developer
2449,Senior,Software engineer
2449,/,Programmer
2450,/,Software developer
2451,Staff,staff engineer
2451,Founder,(Co-)Founder/Owner/Partner
2451,/,Software architect
2451,Founder,(Co-)Founder/Owner/Partner
2451,Senior,Software developer
2452,/,Programmer
2452,/,Software engineer
2453,/,Software engineer
2453,/,Software engineer
2453,/,IT specialist/technician
2454,/,.NET developer
2455,Lead,Software engineer
2455,/,Researcher
2455,/,Programmer
2455,/,Programmer
2455,Lead,Software engineer
2456,Senior,Developer
2456,Team Lead,Team lead
2456,Senior,Developer
2456,Senior,Developer
2456,/,Developer
2457,/,Software developer
2457,Lead,iOS developer
2458,/,Software engineer
2458,/,Software engineer
2459,/,Software engineer
2460,/,Android developer
2461,Senior,Software engineer
2461,Senior,Software engineer
2461,/,Researcher
2462,/,Software developer
2462,/,program manager
2462,/,Software developer
2463,Lead,Developer
2463,/,Software engineer
2463,Senior,Software engineer
2463,Lead,Developer
2463,Lead,Developer
2463,Lead,Developer
2463,Senior,Software engineer
2464,Senior,Developer
2464,Lead,Developer
2464,Senior,Software developer
2464,/,Developer
2464,/,Software engineer
2465,/,Web designer
2465,Manager,Project manager/lead
2466,/,Full-stack developer
2466,Tech Lead,technical lead
2466,/,Full-stack developer
2466,/,Software engineer
2467,/,Web developer
2468,Lead,Engineer
2468,/,project engineer
2468,/,Automation engineer
2469,/,Software engineer
2469,/,Android developer
2470,/,System analyst
2470,/,Software engineer
2470,/,System analyst
2470,/,Programmer analyst
2470,/,Java developer
2470,/,Java developer
2470,/,Software engineer
2470,/,System analyst
2470,/,Java developer
2471,/,.NET developer
2471,Senior,.NET developer
2472,/,Researcher
2473,/,JavaScript developer
2473,/,Web developer
2473,President,President
2473,/,interactive developer
2473,/,PHP developer
2473,/,Web developer
2473,Lead,Developer
2473,/,Web developer
2473,/,Web developer
2474,/,Programmer
2474,/,Programmer
2475,/,Software developer
2475,/,Software developer
2476,Senior,Developer
2476,Senior,Developer
2476,Senior,Developer
2476,Senior,Developer
2477,Junior,Software developer
2478,/,Back-end developer
2479,/,Application developer
2479,Senior,Developer
2479,Senior,Software engineer
2480,/,Software developer
2480,/,Web developer
2481,/,Web developer
2481,/,Web developer
2482,Senior,Software engineer
2482,Junior,Software engineer
2482,Junior,Software engineer
2483,Senior,Web developer
2483,Senior,Software developer
2483,/,PHP developer
2483,/,Web developer
2484,/,Software developer
2485,Manager,IT manager
2485,/,Full-stack developer
2485,/,Full-stack developer
2485,Lead,Web developer
2485,/,Web developer
2485,Lead,Web developer
2485,/,Developer
2485,/,Full-stack developer
2485,Senior,Web developer
2486,/,Wordpress/drupal developer
2487,/,Java developer
2487,Senior,Java developer
2487,Senior,Java developer
2488,/,Solutions architect
2488,Senior,Software engineer
2489,/,contractor
2489,Lead ,Programmer
2489,Senior,Software engineer
2489,Senior,Software engineer
2489,/,Software engineer
2489,Senior,Software engineer
2490,/,iOS developer
2490,/,iOS developer
2491,/,Software engineer
2491,/,Software engineer
2491,Senior,Software engineer
2492,Senior,Developer
2492,/,Software developer
2492,Director,Tehnical/Managing Director
2492,Senior,Software developer
2492,/,Developer
2492,Founder,(Co-)Founder/Owner/Partner
2493,Senior,Software engineer
2493,/,Software engineer
2493,Senior,Software engineer
2494,/,Researcher
2495,/,Software developer
2496,/,Software developer
2497,Senior,System engineer
2498,CEO,CEO
2499,Principal,Consultant
2499,Principal,Consultant
2499,/,Consultant
2499,Senior,Software developer
2499,/,Consultant
2500,/,Web developer
2500,/,Web developer
2501,/,Software engineer
2501,/,Software engineer
2501,/,Mobile developer
2501,/,Developer
2501,/,System architect
2502,/,Software engineer
2502,/,Consultant
2503,/,Software developer
2504,/,Software engineer
2504,/,Developer
2504,/,Software engineer
2504,/,Software engineer
2505,Senior,Software engineer
2505,/,Software engineer
2505,/,Software engineer
2505,Lead,Software engineer
2505,Senior,Software engineer
2505,/,System analyst
2505,Senior,Software engineer
2506,Junior,Developer
2507,/,Web developer
2507,Senior,Software engineer
2507,Senior,Software engineer
2507,Principal,Software engineer
2508,Team Lead,Team lead
2508,/,interactive developer
2509,/,Researcher
2509,/,Software developer
2510,Senior,Consultant
2510,/,project engineer
2511,/,Software engineer
2511,/,Full-stack developer
2511,/,Software engineer
2512,/,Software developer
2512,Lead,iOS developer
2512,/,iOS developer
2513,/,Software developer
2513,/,Software engineer
2513,/,Developer
2514,/,UI developer
2515,/,Web developer
2515,Senior,Software developer
2515,/,Site reliability engineer
2516,Senior,Web developer
2516,Senior,UI developer
2516,/,web engineer
2517,Manager,Project manager/lead
2518,Lead,Developer
2518,/,Web developer
2519,/,Software engineer
2519,/,Consultant
2519,Senior,Software engineer
2519,Senior,Software engineer
2519,/,Software engineer
2519,/,Software engineer
2519,Team Lead,Team lead
2520,/,Android developer
2521,/,Software engineer
2521,/,.NET developer
2521,Senior,.NET developer
2522,/,Developer
2522,Lead,Developer
2522,/,Developer
2523,/,System engineer/developer
2523,/,System architect
2524,/,Developer
2524,VP,VP of engineering
2525,/,Software engineer
2525,/,Software engineer
2526,Senior,.NET developer
2526,/,.NET developer
2527,/,.NET developer
2527,/,.NET developer
2528,/,Software developer
2528,Tech Lead,technical lead
2529,/,iOS developer
2529,Founder,(Co-)Founder/Owner/Partner
2529,/,Web developer
2529,Senior,iOS developer
2529,Lead,Developer
2529,/,Web developer
2530,/,Software developer
2530,/,Software developer
2530,/,Teacher(-assistant)/Trainer
2530,/,Software developer
2531,Junior,Web developer
2531,/,Full-stack developer
2532,/,iOS developer
2533,/,Software engineer
2534,Manager,engineering manager
2534,/,Data scientist
2535,/,Software engineer
2535,/,Java developer
2536,/,Software engineer
2536,/,Software engineer
2536,/,Software engineer
2537,Senior,Engineer
2538,Junior,Android developer
2538,/,Freelancer/independent developer
2539,/,Consultant
2539,/,Software developer
2539,/,product engineer
2540,/,Academic
2541,/,Software developer
2542,Senior,Software engineer
2542,Senior,Software engineer
2542,Senior,Software engineer
2542,/,Software engineer
2543,/,iOS developer
2543,/,iOS developer
2544,Lead ,Programmer
2545,/,Software developer
2546,Tech Lead,technical lead
2546,/,Systems/network/database administrator
2546,Tech Lead,technical lead
2546,/,Software developer
2546,/,Software developer
2546,Senior,Software developer
2546,/,Software developer
2547,/,Software engineer
2547,/,Software engineer
2547,/,Software engineer
2547,Principal,Software engineer
2547,/,Java developer
2548,Senior,Developer
2548,/,Full-stack developer
2548,/,Developer
2548,Senior,Developer
2549,/,Software engineer
2550,/,Multimedia developer
2550,/,Researcher
2551,/,Freelancer/independent developer
